data,_loaded_at,_source
"{""event_id"": ""EVT-20240315-00827"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""01/03/2024 05:32:00"", ""customer"": {""id"": "" C-00011 "", ""name"": ""DAVID SMITH"", ""email"": ""DAVID.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00827"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-03-01"", ""currency"": ""USD"", ""total_amount"": ""$7,698.05"", ""items"": [{""product_id"": ""P-188"", ""qty"": ""3"", ""unit_price"": ""585.95"", ""discount_pct"": 20}, {""product_id"": ""P-308"", ""qty"": ""4"", ""unit_price"": ""591.32"", ""discount_pct"": 0}, {""product_id"": ""P-295"", ""qty"": ""4"", ""unit_price"": ""$747.00"", ""discount_pct"": 5}, {""product_id"": ""P-066"", ""qty"": ""0"", ""unit_price"": ""792.40"", ""discount_pct"": 80}, {""product_id"": ""P-133"", ""qty"": ""1"", ""unit_price"": ""586.92"", ""discount_pct"": 80}], ""payment"": {""method"": ""UPI"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.4.0"", ""is_test_event"": ""true""}}",2024-03-01 05:32:00,partner_api
"{""event_id"": ""EVT-20240315-00828"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""07/01/2024 06:38:00"", ""customer"": {""id"": "" C-00541 "", ""name"": ""EMMA SINGH"", ""email"": ""EMMA.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00828"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-07"", ""currency"": ""USD"", ""total_amount"": ""$3,224.68"", ""items"": [{""product_id"": ""P-073"", ""qty"": ""4"", ""unit_price"": ""$806.17"", ""discount_pct"": 80}], ""payment"": {""method"": ""UPI"", ""status"": ""SUCCESS"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.5.8"", ""is_test_event"": ""false""}}",2024-01-07 06:38:00,mobile
"{""event_id"": ""EVT-20240315-00829"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""28/02/2024 18:47:00"", ""customer"": {""id"": "" C-00258 "", ""name"": ""AMIT JONES"", ""email"": ""AMIT.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00829"", ""channel"": ""WEB"", ""placed_at"": ""2024-02-28"", ""currency"": ""INR"", ""total_amount"": ""$9,485.57"", ""items"": [{""product_id"": ""P-375"", ""qty"": ""5"", ""unit_price"": ""789.57"", ""discount_pct"": 15}, {""product_id"": ""P-264"", ""qty"": null, ""unit_price"": ""$869.82"", ""discount_pct"": 20}, {""product_id"": ""P-132"", ""qty"": ""4"", ""unit_price"": ""954.95"", ""discount_pct"": 15}, {""product_id"": ""P-397"", ""qty"": ""4"", ""unit_price"": ""$429.48"", ""discount_pct"": 20}], ""payment"": {""method"": ""Debit Card"", ""status"": ""success"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.0.8"", ""is_test_event"": ""true""}}",2024-02-28 18:47:00,web
"{""event_id"": ""EVT-20240315-00830"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""23/05/2024 15:33:00"", ""customer"": {""id"": "" C-00179 "", ""name"": ""PRIYA SHAH"", ""email"": ""PRIYA.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00830"", ""channel"": ""WEB"", ""placed_at"": ""2024-05-23"", ""currency"": ""usd"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-316"", ""qty"": ""0"", ""unit_price"": ""$312.40"", ""discount_pct"": 10}], ""payment"": {""method"": ""COD"", ""status"": ""PENDING"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.3.3"", ""is_test_event"": ""false""}}",2024-05-23 15:33:00,partner_api
"{""event_id"": ""EVT-20240315-00831"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""17/04/2024 02:29:00"", ""customer"": {""id"": "" C-00644 "", ""name"": ""RAHUL SMITH"", ""email"": ""RAHUL.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00831"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-04-17"", ""currency"": ""USD"", ""total_amount"": ""$1,161.96"", ""items"": [{""product_id"": ""P-045"", ""qty"": ""0"", ""unit_price"": ""294.23"", ""discount_pct"": 10}, {""product_id"": ""P-298"", ""qty"": ""2"", ""unit_price"": ""580.98"", ""discount_pct"": 10}], ""payment"": {""method"": ""UPI"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.2.3"", ""is_test_event"": ""false""}}",2024-04-17 02:29:00,mobile
"{""event_id"": ""EVT-20240315-00832"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""24/04/2024 04:31:00"", ""customer"": {""id"": "" C-00393 "", ""name"": ""ROHAN KUMAR"", ""email"": ""ROHAN.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00832"", ""channel"": ""WEB"", ""placed_at"": ""2024-04-24"", ""currency"": ""inr"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-139"", ""qty"": null, ""unit_price"": ""$403.19"", ""discount_pct"": 80}, {""product_id"": ""P-135"", ""qty"": null, ""unit_price"": ""242.63"", ""discount_pct"": 10}], ""payment"": {""method"": ""Debit Card"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.4.3"", ""is_test_event"": ""false""}}",2024-04-24 04:31:00,partner_api
"{""event_id"": ""EVT-20240315-00833"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""08/01/2024 08:42:00"", ""customer"": {""id"": "" C-00078 "", ""name"": ""PRIYA SHAH"", ""email"": ""PRIYA.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00833"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-08"", ""currency"": ""USD"", ""total_amount"": ""$1,404.96"", ""items"": [{""product_id"": ""P-359"", ""qty"": null, ""unit_price"": ""$232.25"", ""discount_pct"": 50}, {""product_id"": ""P-255"", ""qty"": ""0"", ""unit_price"": ""627.03"", ""discount_pct"": 15}, {""product_id"": ""P-072"", ""qty"": ""3"", ""unit_price"": ""468.32"", ""discount_pct"": 20}], ""payment"": {""method"": ""Debit Card"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.4.6"", ""is_test_event"": ""true""}}",2024-01-08 08:42:00,partner_api
"{""event_id"": ""EVT-20240315-00834"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""01/05/2024 16:27:00"", ""customer"": {""id"": "" C-00123 "", ""name"": ""DAVID DOE"", ""email"": ""DAVID.DOE@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00834"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-01"", ""currency"": ""usd"", ""total_amount"": ""$1,964.53"", ""items"": [{""product_id"": ""P-374"", ""qty"": ""4"", ""unit_price"": ""$310.01"", ""discount_pct"": 80}, {""product_id"": ""P-399"", ""qty"": ""1"", ""unit_price"": ""724.49"", ""discount_pct"": 5}], ""payment"": {""method"": ""UPI"", ""status"": ""success"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.0.0"", ""is_test_event"": ""false""}}",2024-05-01 16:27:00,mobile
"{""event_id"": ""EVT-20240315-00126"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""21/05/2024 21:21:00"", ""customer"": {""id"": "" C-00343 "", ""name"": ""DAVID BROWN"", ""email"": ""DAVID.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00835"", ""channel"": ""WEB"", ""placed_at"": ""2024-05-21"", ""currency"": ""usd"", ""total_amount"": ""$4,467.47"", ""items"": [{""product_id"": ""P-228"", ""qty"": ""5"", ""unit_price"": ""122.46"", ""discount_pct"": 20}, {""product_id"": ""P-067"", ""qty"": ""3"", ""unit_price"": ""164.46"", ""discount_pct"": 5}, {""product_id"": ""P-087"", ""qty"": ""5"", ""unit_price"": ""$228.18"", ""discount_pct"": 30}, {""product_id"": ""P-130"", ""qty"": ""2"", ""unit_price"": ""$627.60"", ""discount_pct"": 30}, {""product_id"": ""P-184"", ""qty"": ""1"", ""unit_price"": ""$965.69"", ""discount_pct"": 0}], ""payment"": {""method"": ""Credit Card"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.0.4"", ""is_test_event"": ""false""}}",2024-05-21 21:21:00,partner_api
"{""event_id"": ""EVT-20240315-00836"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""12/06/2024 17:55:00"", ""customer"": {""id"": "" C-00487 "", ""name"": ""ROHAN KUMAR"", ""email"": ""ROHAN.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00836"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-06-12"", ""currency"": ""inr"", ""total_amount"": ""$4,094.38"", ""items"": [{""product_id"": ""P-393"", ""qty"": ""1"", ""unit_price"": ""847.96"", ""discount_pct"": 50}, {""product_id"": ""P-199"", ""qty"": ""3"", ""unit_price"": ""$760.82"", ""discount_pct"": 0}, {""product_id"": ""P-188"", ""qty"": ""3"", ""unit_price"": ""$321.32"", ""discount_pct"": 30}], ""payment"": {""method"": ""Debit Card"", ""status"": ""SUCCESS"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.3.7"", ""is_test_event"": ""false""}}",2024-06-12 17:55:00,mobile
"{""event_id"": ""EVT-20240315-00837"", ""event_type"": ""page_view"", ""occurred_at"": ""06/01/2024 05:37:00"", ""customer"": {""id"": "" C-00516 "", ""name"": ""JANE SINGH"", ""email"": ""JANE.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00837"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-06"", ""currency"": ""INR"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-106"", ""qty"": ""0"", ""unit_price"": ""954.40"", ""discount_pct"": 80}, {""product_id"": ""P-177"", ""qty"": ""0"", ""unit_price"": ""573.07"", ""discount_pct"": 10}], ""payment"": {""method"": ""COD"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.1.5"", ""is_test_event"": ""false""}}",2024-01-06 05:37:00,mobile
"{""event_id"": ""EVT-20240315-00838"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""18/03/2024 02:27:00"", ""customer"": {""id"": "" C-00367 "", ""name"": ""ROHAN KUMAR"", ""email"": ""ROHAN.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00838"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-03-18"", ""currency"": ""usd"", ""total_amount"": ""$193.78"", ""items"": [{""product_id"": ""P-249"", ""qty"": ""1"", ""unit_price"": ""193.78"", ""discount_pct"": 5}, {""product_id"": ""P-058"", ""qty"": null, ""unit_price"": ""749.53"", ""discount_pct"": 30}], ""payment"": {""method"": ""Credit Card"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.2.6"", ""is_test_event"": ""false""}}",2024-03-18 02:27:00,mobile
"{""event_id"": ""EVT-20240315-00839"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""06/05/2024 03:15:00"", ""customer"": {""id"": "" C-00073 "", ""name"": ""DAVID SMITH"", ""email"": ""DAVID.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00839"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-05-06"", ""currency"": ""usd"", ""total_amount"": ""$6,937.68"", ""items"": [{""product_id"": ""P-249"", ""qty"": ""4"", ""unit_price"": ""588.95"", ""discount_pct"": 80}, {""product_id"": ""P-318"", ""qty"": ""4"", ""unit_price"": ""$638.12"", ""discount_pct"": 5}, {""product_id"": ""P-325"", ""qty"": ""5"", ""unit_price"": ""405.88"", ""discount_pct"": 80}, {""product_id"": ""P-253"", ""qty"": ""0"", ""unit_price"": ""75.88"", ""discount_pct"": 0}], ""payment"": {""method"": ""UPI"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.1.1"", ""is_test_event"": ""true""}}",2024-05-06 03:15:00,partner_api
"{""event_id"": ""EVT-20240315-00840"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""12/04/2024 02:17:00"", ""customer"": {""id"": "" C-00435 "", ""name"": ""PRIYA KUMAR"", ""email"": ""PRIYA.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00840"", ""channel"": ""WEB"", ""placed_at"": ""2024-04-12"", ""currency"": ""USD"", ""total_amount"": ""$2,882.88"", ""items"": [{""product_id"": ""P-187"", ""qty"": ""5"", ""unit_price"": ""$51.99"", ""discount_pct"": 10}, {""product_id"": ""P-129"", ""qty"": ""0"", ""unit_price"": ""$101.26"", ""discount_pct"": 10}, {""product_id"": ""P-223"", ""qty"": ""3"", ""unit_price"": ""874.31"", ""discount_pct"": 50}], ""payment"": {""method"": ""Debit Card"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.1.2"", ""is_test_event"": ""false""}}",2024-04-12 02:17:00,partner_api
"{""event_id"": ""EVT-20240315-00841"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""22/01/2024 18:57:00"", ""customer"": {""id"": "" C-00097 "", ""name"": ""DAVID SINGH"", ""email"": ""DAVID.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00841"", ""channel"": ""WEB"", ""placed_at"": ""2024-01-22"", ""currency"": ""USD"", ""total_amount"": ""$2,638.39"", ""items"": [{""product_id"": ""P-338"", ""qty"": ""3"", ""unit_price"": ""$21.65"", ""discount_pct"": 80}, {""product_id"": ""P-018"", ""qty"": null, ""unit_price"": ""761.05"", ""discount_pct"": 50}, {""product_id"": ""P-264"", ""qty"": ""2"", ""unit_price"": ""$885.11"", ""discount_pct"": 0}, {""product_id"": ""P-362"", ""qty"": ""0"", ""unit_price"": ""$486.85"", ""discount_pct"": 15}, {""product_id"": ""P-067"", ""qty"": ""1"", ""unit_price"": ""$803.22"", ""discount_pct"": 80}], ""payment"": {""method"": ""UPI"", ""status"": ""success"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.0.8"", ""is_test_event"": ""false""}}",2024-01-22 18:57:00,mobile
"{""event_id"": ""EVT-20240315-00842"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""20/04/2024 20:46:00"", ""customer"": {""id"": "" C-00272 "", ""name"": ""PRIYA BROWN"", ""email"": ""PRIYA.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00842"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-04-20"", ""currency"": ""usd"", ""total_amount"": ""$4,719.52"", ""items"": [{""product_id"": ""P-368"", ""qty"": ""4"", ""unit_price"": ""458.85"", ""discount_pct"": 80}, {""product_id"": ""P-077"", ""qty"": ""0"", ""unit_price"": ""$502.23"", ""discount_pct"": 20}, {""product_id"": ""P-303"", ""qty"": ""4"", ""unit_price"": ""$721.03"", ""discount_pct"": 10}], ""payment"": {""method"": ""Credit Card"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.4.6"", ""is_test_event"": ""false""}}",2024-04-20 20:46:00,web
"{""event_id"": ""EVT-20240315-00450"", ""event_type"": ""page_view"", ""occurred_at"": ""04/04/2024 00:59:00"", ""customer"": {""id"": "" C-00603 "", ""name"": ""AMIT JONES"", ""email"": ""AMIT.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00843"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-04-04"", ""currency"": ""usd"", ""total_amount"": ""$1,877.72"", ""items"": [{""product_id"": ""P-370"", ""qty"": ""4"", ""unit_price"": ""$418.53"", ""discount_pct"": 30}, {""product_id"": ""P-086"", ""qty"": ""2"", ""unit_price"": ""$101.80"", ""discount_pct"": 50}, {""product_id"": ""P-049"", ""qty"": ""0"", ""unit_price"": ""$290.99"", ""discount_pct"": 15}], ""payment"": {""method"": ""Credit Card"", ""status"": ""success"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.3.2"", ""is_test_event"": ""false""}}",2024-04-04 00:59:00,partner_api
"{""event_id"": ""EVT-20240315-00844"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""17/03/2024 01:19:00"", ""customer"": {""id"": "" C-00487 "", ""name"": ""DAVID DOE"", ""email"": ""DAVID.DOE@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00844"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-03-17"", ""currency"": ""inr"", ""total_amount"": ""$177.86"", ""items"": [{""product_id"": ""P-137"", ""qty"": null, ""unit_price"": ""302.85"", ""discount_pct"": 50}, {""product_id"": ""P-080"", ""qty"": ""2"", ""unit_price"": ""88.93"", ""discount_pct"": 50}], ""payment"": {""method"": ""Credit Card"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.2.7"", ""is_test_event"": ""true""}}",2024-03-17 01:19:00,web
"{""event_id"": ""EVT-20240315-00845"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""25/02/2024 19:45:00"", ""customer"": {""id"": "" C-00011 "", ""name"": ""ANITA SHAH"", ""email"": ""ANITA.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00845"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-02-25"", ""currency"": ""USD"", ""total_amount"": ""$6,138.98"", ""items"": [{""product_id"": ""P-388"", ""qty"": ""3"", ""unit_price"": ""225.58"", ""discount_pct"": 20}, {""product_id"": ""P-195"", ""qty"": ""5"", ""unit_price"": ""727.34"", ""discount_pct"": 15}, {""product_id"": ""P-373"", ""qty"": ""2"", ""unit_price"": ""912.77"", ""discount_pct"": 10}, {""product_id"": ""P-382"", ""qty"": ""0"", ""unit_price"": ""896.68"", ""discount_pct"": 10}], ""payment"": {""method"": ""COD"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.5.8"", ""is_test_event"": ""false""}}",2024-02-25 19:45:00,web
"{""event_id"": ""EVT-20240315-00846"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""04/06/2024 18:38:00"", ""customer"": {""id"": "" C-00164 "", ""name"": ""RAHUL JONES"", ""email"": ""RAHUL.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00846"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-06-04"", ""currency"": ""USD"", ""total_amount"": ""$4,918.01"", ""items"": [{""product_id"": ""P-338"", ""qty"": ""5"", ""unit_price"": ""$844.43"", ""discount_pct"": 5}, {""product_id"": ""P-355"", ""qty"": ""5"", ""unit_price"": ""56.44"", ""discount_pct"": 5}, {""product_id"": ""P-235"", ""qty"": ""1"", ""unit_price"": ""$413.66"", ""discount_pct"": 5}], ""payment"": {""method"": ""COD"", ""status"": ""success"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.2.8"", ""is_test_event"": ""true""}}",2024-06-04 18:38:00,partner_api
"{""event_id"": ""EVT-20240315-00847"", ""event_type"": ""page_view"", ""occurred_at"": ""10/02/2024 08:29:00"", ""customer"": {""id"": "" C-00534 "", ""name"": ""JANE DOE"", ""email"": ""JANE.DOE@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00847"", ""channel"": ""WEB"", ""placed_at"": ""2024-02-10"", ""currency"": ""inr"", ""total_amount"": ""$917.69"", ""items"": [{""product_id"": ""P-199"", ""qty"": ""1"", ""unit_price"": ""$917.69"", ""discount_pct"": 15}], ""payment"": {""method"": ""Debit Card"", ""status"": ""SUCCESS"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.1"", ""is_test_event"": ""false""}}",2024-02-10 08:29:00,mobile
